rank,country,earning,players,tournaments
69.,Onward,"$60,000.00",21 Players,1 Tournament
70.,Hand of the Gods,"$50,000.00",13 Players,1 Tournament
71.,Artifact Classic,"$48,716.63",94 Players,31 Tournaments
72.,Age of Empires,"$41,694.72",83 Players,22 Tournaments
73.,Summoners War: Sky Arena,"$40,000.00",2 Players,1 Tournament
74.,Yu-Gi-Oh! Duel Links,"$35,372.28",234 Players,133 Tournaments
75.,Project Cars 2,"$33,750.00",10 Players,2 Tournaments
76.,World of Tanks Blitz,"$33,330.00",0 Players,5 Tournaments
77.,Mad Skills Motocross 2,"$30,000.00",12 Players,1 Tournament
78.,Battlerite,"$28,750.00",29 Players,2 Tournaments
79.,RaceRoom Racing Experience,"$27,768.70",91 Players,5 Tournaments
80.,TrackMania 2: Stadium,"$26,329.28",82 Players,39 Tournaments
81.,Madden NFL 19,"$25,000.00",1 Player,1 Tournament
82.,The Unspoken,"$23,147.52",5 Players,2 Tournaments
83.,Guilty Gear Xrd REV 2,"$22,557.64",45 Players,13 Tournaments
84.,BlazBlue: Cross Tag Battle,"$19,463.33",38 Players,9 Tournaments
85.,Killer Instinct (2013),"$17,770.00",14 Players,4 Tournaments
86.,Lichess,"$15,325.00",19 Players,10 Tournaments
87.,Assetto Corsa,"$15,000.00",8 Players,1 Tournament
88.,ARMS,"$13,073.14",73 Players,56 Tournaments
89.,Project M,"$13,056.56",77 Players,24 Tournaments
90.,osu!,"$12,197.00",116 Players,11 Tournaments
91.,Sprint Vector,"$11,750.00",8 Players,1 Tournament
92.,Under Night In-Birth EXE: Late[st],"$11,646.27",39 Players,10 Tournaments
93.,Super Smash Bros.,"$10,747.76",58 Players,14 Tournaments
94.,King of Fighters XIV,"$10,469.23",21 Players,6 Tournaments
95.,Battlefield 4,"$10,275.45",38 Players,2 Tournaments
96.,Gran Turismo Sport,"$10,080.00",10 Players,1 Tournament
97.,Magic: The Gathering Arena,"$10,000.00",16 Players,1 Tournament
98.,Soul Calibur VI,"$9,891.00",19 Players,6 Tournaments
99.,BlazBlue: Central Fiction,"$7,523.06",33 Players,8 Tournaments
100.,rFactor 2,"$7,385.26",36 Players,5 Tournaments
101.,StarCraft: Brood War,"$6,613.98",16 Players,1 Tournament
102.,Marvel vs. Capcom: Infinite,"$5,952.12",28 Players,9 Tournaments
103.,Archangel Hellfire,"$5,500.00",14 Players,9 Tournaments
104.,Splatoon 2,"$5,360.00",0 Players,3 Tournaments
105.,Minecraft,"$4,839.15",10 Players,3 Tournaments
106.,Black Squad,"$4,470.29",52 Players,15 Tournaments
107.,Company of Heroes 2,"$4,400.00",8 Players,1 Tournament
108.,Mortal Kombat XL,"$4,120.00",11 Players,2 Tournaments
109.,Faeria,"$4,100.00",12 Players,5 Tournaments
110.,Age of Empires III,"$3,750.00",22 Players,16 Tournaments
111.,Super Smash Bros. Brawl,"$3,613.19",23 Players,9 Tournaments
112.,Mortal Kombat 9,"$3,260.00",8 Players,1 Tournament
113.,Pokkén Tournament DX,"$3,181.40",16 Players,8 Tournaments
114.,Super Street Fighter II Turbo,"$2,947.53",23 Players,7 Tournaments
115.,NHL 19,"$2,866.67",5 Players,2 Tournaments
116.,Skullgirls 2nd Encore,"$2,801.00",8 Players,3 Tournaments
117.,Mystery Game Tournament,"$2,560.00",15 Players,2 Tournaments
118.,Critical Ops,"$2,500.00",0 Players,1 Tournament
119.,Vampire Savior,"$2,170.00",12 Players,4 Tournaments
120.,Street Fighter III: 3rd Strike,"$1,950.00",16 Players,4 Tournaments
121.,Sailor Moon S,"$1,646.06",10 Players,4 Tournaments
122.,Melty Blood: Actress Again Current Code,"$1,630.00",15 Players,4 Tournaments
123.,Tetris,"$1,575.00",4 Players,2 Tournaments
124.,Age of Empires Online,"$1,448.00",8 Players,3 Tournaments
125.,Fighting EX Layer,"$1,260.00",9 Players,4 Tournaments
126.,Age of Mythology,"$1,233.00",20 Players,9 Tournaments
127.,Ultimate Marvel vs. Capcom 3,"$1,160.00",5 Players,2 Tournaments
128.,QuakeWorld,"$1,042.22",7 Players,3 Tournaments
129.,Guilty Gear XX Accent Core Plus R,$930.00,8 Players,3 Tournaments
130.,Halo 3,$800.00,12 Players,1 Tournament
131.,Ultra Street Fighter IV,$680.81,9 Players,3 Tournaments
132.,Street Fighter Alpha 2,$680.00,8 Players,3 Tournaments
133.,Windjammers,$665.41,7 Players,3 Tournaments
134.,Koihime Enbu,$590.00,3 Players,1 Tournament
135.,Quake Live,$500.00,2 Players,1 Tournament
136.,Street Fighter X Tekken,$500.00,5 Players,2 Tournaments
137.,Puyo Puyo Tetris,$466.67,6 Players,2 Tournaments
138.,Catherine,$450.00,5 Players,2 Tournaments
139.,Dengeki Bunko: Fighting Climax Ignition,$450.00,11 Players,2 Tournaments
140.,SNK Heroines: Tag Team Frenzy,$430.00,3 Players,1 Tournament
141.,Arcana Heart 3: Love Max Six Stars!!!!!,$410.00,6 Players,2 Tournaments
142.,Quake II,$379.50,2 Players,1 Tournament
143.,TrackMania 2: Canyon,$369.60,3 Players,1 Tournament
144.,Street Fighter Alpha 3,$300.00,3 Players,1 Tournament
145.,Xonotic,$277.75,10 Players,3 Tournaments
146.,Divekick,$250.00,3 Players,1 Tournament
147.,Dead or Alive 5: Last Round,$240.00,3 Players,1 Tournament
148.,TrackMania Nations Forever,$235.20,3 Players,1 Tournament
149.,Tatsunoko vs. Capcom: Ultimate All-Stars,$230.00,3 Players,1 Tournament
150.,Mario Kart 8 Deluxe,$220.00,4 Players,1 Tournament
151.,Super Mario Party,$220.00,4 Players,1 Tournament
152.,Warsow,$183.00,2 Players,1 Tournament
153.,Reflex,$163.66,12 Players,3 Tournaments
154.,Street Fighter EX2 Plus,$160.00,3 Players,1 Tournament
155.,Capcom vs. SNK 2,$150.00,3 Players,1 Tournament
156.,Persona 4 Arena Ultimax,$120.00,3 Players,1 Tournament
157.,Garou: Mark of the Wolves,$108.71,4 Players,1 Tournament
158.,Samurai Shodown V Special,$108.71,4 Players,1 Tournament
159.,Soul Calibur II HD Online,$85.41,4 Players,1 Tournament
160.,Soul Calibur V,$77.64,4 Players,1 Tournament
161.,Lethal League Blaze,$11.40,1 Player,1 Tournament
