rank,country,earning,players,tournaments
76.,Rogue Company,"$50,000.00",48 Players,2 Tournaments
77.,Spellbreak,"$50,000.00",42 Players,1 Tournament
78.,TEPPEN,"$48,000.00",8 Players,1 Tournament
79.,Dead By Daylight,"$45,000.00",30 Players,6 Tournaments
80.,TrackMania 2: Stadium,"$40,181.69",198 Players,87 Tournaments
81.,F1 2019,"$38,047.38",3 Players,1 Tournament
82.,Zwift,"$33,827.08",6 Players,2 Tournaments
83.,Point Blank,"$33,652.77",38 Players,3 Tournaments
84.,Pokémon VGC,"$33,602.00",42 Players,3 Tournaments
85.,Playchess.com,"$32,866.58",116 Players,9 Tournaments
86.,Identity V,"$31,911.10",6 Players,1 Tournament
87.,Call of Duty: Black Ops 4,"$30,000.00",14 Players,2 Tournaments
88.,Soul Calibur VI,"$27,582.77",41 Players,26 Tournaments
89.,Shadowverse,"$23,700.00",42 Players,6 Tournaments
90.,Rivals of Aether,"$20,833.62",27 Players,8 Tournaments
91.,Heroes of the Storm,"$20,414.69",39 Players,5 Tournaments
92.,Ultimate Marvel vs. Capcom 3,"$20,297.93",18 Players,6 Tournaments
93.,Street Fighter V: Arcade Edition,"$20,286.12",19 Players,3 Tournaments
94.,UNO,"$20,000.00",16 Players,2 Tournaments
95.,osu!,"$15,112.56",120 Players,14 Tournaments
96.,BlazBlue: Cross Tag Battle,"$14,026.79",34 Players,6 Tournaments
97.,Gran Turismo Sport,"$13,831.00",61 Players,4 Tournaments
98.,Samurai Shodown (2019),"$13,223.40",23 Players,5 Tournaments
99.,Prophecy,"$13,000.00",27 Players,4 Tournaments
100.,Call of Duty: Black Ops 2,"$12,000.00",4 Players,1 Tournament
101.,Team Fortress 2,"$11,403.92",166 Players,7 Tournaments
102.,Tetris,"$10,926.38",23 Players,4 Tournaments
103.,Age of Empires III,"$10,553.00",62 Players,16 Tournaments
104.,Dirt Rally 2.0,"$10,000.00",5 Players,2 Tournaments
105.,Internet Chess Club,"$10,000.00",6 Players,1 Tournament
106.,Old School Runescape,"$9,004.20",14 Players,2 Tournaments
107.,Pistol Whip,"$7,500.00",13 Players,1 Tournament
108.,Guilty Gear Xrd REV 2,"$7,134.00",19 Players,6 Tournaments
109.,Onward,"$6,100.00",20 Players,2 Tournaments
110.,Under Night In-Birth EXE: Late[st],"$6,036.89",21 Players,4 Tournaments
111.,Pokémon GO,"$5,890.00",18 Players,4 Tournaments
112.,Assetto Corsa Competizione,"$5,338.00",10 Players,13 Tournaments
113.,Tower Tag,"$5,170.41",25 Players,5 Tournaments
114.,Age of Mythology,"$5,077.00",26 Players,22 Tournaments
115.,GOLF Plus,"$5,000.00",4 Players,1 Tournament
116.,QuakeWorld,"$4,168.00",6 Players,1 Tournament
117.,Beat Saber,"$4,006.57",24 Players,3 Tournaments
118.,Fantasy Strike,"$3,860.00",18 Players,3 Tournaments
119.,Melty Blood: Actress Again Current Code,"$3,784.93",34 Players,10 Tournaments
120.,Unreal Tournament (2016),"$3,698.92",65 Players,3 Tournaments
121.,Guilty Gear XX Accent Core Plus R,"$3,576.91",18 Players,5 Tournaments
122.,Dota Underlords,"$3,388.50",12 Players,7 Tournaments
123.,Xonotic,"$3,340.39",29 Players,13 Tournaments
124.,BlazBlue: Central Fiction,"$3,296.84",11 Players,6 Tournaments
125.,Tetr.io,"$2,992.61",19 Players,11 Tournaments
126.,Pokkén Tournament DX,"$2,936.43",9 Players,4 Tournaments
127.,Lethal League Blaze,"$2,910.02",16 Players,4 Tournaments
128.,Live for Speed,"$2,614.00",8 Players,2 Tournaments
129.,Call of Duty: Modern Warfare 2,"$2,500.00",4 Players,1 Tournament
130.,Nascar Heat 5,"$2,500.00",10 Players,1 Tournament
131.,Doom II: Hell on Earth,"$2,480.00",7 Players,3 Tournaments
132.,ARMS,"$2,057.30",25 Players,11 Tournaments
133.,Skullgirls 2nd Encore,"$1,984.50",14 Players,3 Tournaments
134.,Mystery Game Tournament,"$1,920.00",8 Players,1 Tournament
135.,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,"$1,819.61",17 Players,4 Tournaments
136.,Puyo Puyo Tetris,"$1,805.09",12 Players,9 Tournaments
137.,Echo Arena,"$1,700.00",18 Players,5 Tournaments
138.,Vampire Savior,"$1,667.21",9 Players,4 Tournaments
139.,Super Smash Bros.,"$1,547.18",23 Players,6 Tournaments
140.,Eternal Fighter Zero,"$1,311.60",7 Players,2 Tournaments
141.,Mario Kart 8 Deluxe,"$1,305.00",24 Players,2 Tournaments
142.,King of Fighters XIV,"$1,270.00",8 Players,3 Tournaments
143.,Splatoon 2,"$1,270.00",13 Players,1 Tournament
144.,Age of Empires Online,"$1,246.56",9 Players,3 Tournaments
145.,Artifact Classic,"$1,229.85",29 Players,20 Tournaments
146.,Under Night In-Birth Exe:Late[cl-r],"$1,108.00",10 Players,3 Tournaments
147.,Synth Riders,"$1,100.00",7 Players,5 Tournaments
148.,Windjammers,"$1,040.00",13 Players,3 Tournaments
149.,Street Fighter III: 3rd Strike,$980.00,11 Players,2 Tournaments
150.,Tatsunoko vs. Capcom: Ultimate All-Stars,$914.66,5 Players,7 Tournaments
151.,Rushdown Revolt,$850.00,9 Players,4 Tournaments
152.,Star Wars: Squadrons,$800.00,4 Players,1 Tournament
153.,Artifact Foundry,$774.50,21 Players,8 Tournaments
154.,Super Smash Bros. Brawl,$770.00,11 Players,3 Tournaments
155.,Power Rangers: Battle for the Grid,$640.00,8 Players,3 Tournaments
156.,Super Street Fighter II Turbo,$590.00,6 Players,2 Tournaments
157.,Fight of Animals,$580.68,7 Players,3 Tournaments
158.,Marvel vs. Capcom: Infinite,$544.60,4 Players,2 Tournaments
159.,NBA 2K21,$501.00,3 Players,1 Tournament
160.,SLAYERS FOR HIRE,$500.00,8 Players,1 Tournament
161.,Super Smash Bros. for Wii U,$490.00,3 Players,1 Tournament
162.,King of Fighters XIII,$480.00,3 Players,1 Tournament
163.,Beat Aim,$430.00,12 Players,6 Tournaments
164.,Puyo Puyo Champions,$410.50,5 Players,2 Tournaments
165.,Dead or Alive 6,$410.00,6 Players,2 Tournaments
166.,Them's Fightin' Herds,$390.00,8 Players,3 Tournaments
167.,King of Fighters 2002 Unlimited Match,$380.00,3 Players,1 Tournament
168.,Garou: Mark of the Wolves,$325.00,6 Players,2 Tournaments
169.,Sailor Moon S,$320.00,6 Players,2 Tournaments
170.,Dengeki Bunko: Fighting Climax Ignition,$305.50,9 Players,3 Tournaments
171.,Punch Planet,$300.00,3 Players,1 Tournament
172.,Slap City,$300.00,3 Players,1 Tournament
173.,Space Junkies,$300.00,4 Players,1 Tournament
174.,Smash Remix,$299.06,4 Players,1 Tournament
175.,JoJo's Bizarre Adventure: Heritage for the Future,$284.99,5 Players,2 Tournaments
176.,Audio Trip,$250.00,1 Player,1 Tournament
177.,Duck Game,$250.00,3 Players,1 Tournament
178.,Capcom vs. SNK 2,$240.00,3 Players,1 Tournament
179.,Samurai Shodown V Special,$230.46,5 Players,2 Tournaments
180.,Jstris,$225.00,8 Players,1 Tournament
181.,Kirby Fighters 2,$222.86,4 Players,1 Tournament
182.,Kill la Kill the Game: IF,$220.00,6 Players,2 Tournaments
183.,Maiden & Spell,$200.00,3 Players,1 Tournament
184.,Naruto: Gekitou Ninja Taisen! 4,$200.00,3 Players,1 Tournament
185.,ShootMania Storm,$193.05,15 Players,2 Tournaments
186.,Cultris II,$190.95,3 Players,1 Tournament
187.,Warparty,$175.00,4 Players,1 Tournament
188.,Def Jam: Fight for NY,$170.00,3 Players,1 Tournament
189.,Magical Drop III,$130.00,3 Players,1 Tournament
190.,Trackmania Turbo,$112.50,3 Players,1 Tournament
191.,Acceleration of SUGURI 2,$100.00,3 Players,1 Tournament
192.,Schwarzerblitz,$100.00,3 Players,1 Tournament
193.,Twinkle Star Sprites,$100.00,3 Players,1 Tournament
194.,Catherine,$75.00,3 Players,1 Tournament
195.,Digimon Rumble Arena,$70.00,3 Players,1 Tournament
196.,Pocket Rumble,$60.00,3 Players,1 Tournament
197.,TrackMania Nations Forever,$56.30,3 Players,1 Tournament
198.,Arcana Heart 3: Love Max Six Stars!!!!!,$50.00,3 Players,1 Tournament
199.,HYPERFIGHT,$50.00,3 Players,1 Tournament
200.,Killer Instinct (2013),$50.00,3 Players,1 Tournament
201.,Koihime Enbu,$50.00,3 Players,1 Tournament
202.,Power Instinct: Matrimelee,$50.00,3 Players,1 Tournament
203.,Roof Rage,$50.00,3 Players,1 Tournament
204.,Shrek SuperSlam,$50.00,3 Players,1 Tournament
205.,Speedrunners,$50.00,3 Players,1 Tournament
206.,Umineko: Golden Fantasia,$50.00,3 Players,1 Tournament
207.,Panel Attack,$40.00,3 Players,1 Tournament
208.,Ultra Street Fighter IV,$40.00,6 Players,2 Tournaments
209.,Samurai Shodown III,$30.00,3 Players,1 Tournament
210.,Akatsuki Blitzkampf,$20.00,3 Players,1 Tournament
211.,Project Plus,$20.00,3 Players,1 Tournament
212.,The Last Blade 2,$20.00,3 Players,1 Tournament
213.,Breakers Revenge,$16.00,3 Players,1 Tournament
214.,Asuka 120% LimitOver BURNING Fest.,$10.00,3 Players,1 Tournament
215.,Fighting EX Layer,$10.00,3 Players,1 Tournament
216.,Mario Tennis Aces,$10.00,3 Players,1 Tournament
217.,Marvel vs. Capcom 2,$10.00,3 Players,1 Tournament
218.,Million Arthur: Arcana Blood,$10.00,3 Players,1 Tournament
