rank,country,earning,players,tournaments
57.,Legends of Runeterra,"$201,700.00",18 Players,2 Tournaments
58.,FIFA 22,"$180,339.76",68 Players,12 Tournaments
59.,Halo 3,"$150,000.00",32 Players,1 Tournament
60.,Summoners War: Sky Arena,"$140,000.00",4 Players,1 Tournament
61.,Halo 2,"$137,400.00",16 Players,3 Tournaments
62.,Guilty Gear -STRIVE-,"$117,530.62",137 Players,38 Tournaments
63.,Trackmania (2020),"$114,326.57",236 Players,170 Tournaments
64.,Heroes of the Storm,"$107,948.00",73 Players,5 Tournaments
65.,Multigaming,"$96,473.00",18 Players,2 Tournaments
66.,Diabotical,"$88,873.77",224 Players,136 Tournaments
67.,Age of Empires IV,"$84,388.20",197 Players,61 Tournaments
68.,Naraka: Bladepoint,"$80,000.00",31 Players,2 Tournaments
69.,Mortal Kombat 11,"$75,912.63",50 Players,9 Tournaments
70.,Point Blank,"$69,097.33",49 Players,8 Tournaments
71.,RaceRoom Racing Experience,"$62,997.50",30 Players,3 Tournaments
72.,Granblue Fantasy: Versus,"$54,362.38",36 Players,29 Tournaments
73.,Soul Calibur VI,"$51,503.10",15 Players,4 Tournaments
74.,Fall Guys,"$50,000.00",36 Players,1 Tournament
75.,Street Fighter V,"$48,500.00",64 Players,8 Tournaments
76.,osu!,"$47,365.06",223 Players,44 Tournaments
77.,Age of Empires,"$45,906.20",93 Players,22 Tournaments
78.,Stardew Valley,"$43,600.00",16 Players,1 Tournament
79.,Lichess,"$39,750.00",66 Players,37 Tournaments
80.,Halo 5: Guardians,"$34,000.00",32 Players,2 Tournaments
81.,Skullgirls 2nd Encore,"$33,307.52",38 Players,8 Tournaments
82.,Gran Turismo Sport,"$23,511.56",54 Players,17 Tournaments
83.,Age of Empires III,"$20,119.80",60 Players,30 Tournaments
84.,Among Us,"$20,000.00",7 Players,2 Tournaments
85.,Dirt Rally 2.0,"$20,000.00",6 Players,2 Tournaments
86.,Pokémon VGC,"$19,750.00",15 Players,1 Tournament
87.,Golf With Your Friends,"$19,400.00",11 Players,2 Tournaments
88.,Tetris,"$16,239.61",41 Players,20 Tournaments
89.,After-H,"$15,049.26",48 Players,4 Tournaments
90.,The Binding of Isaac,"$15,000.00",16 Players,1 Tournament
91.,World of Tanks,"$15,000.00",4 Players,1 Tournament
92.,Old School Runescape,"$13,000.00",14 Players,2 Tournaments
93.,Dragon Ball FighterZ,"$11,548.32",48 Players,31 Tournaments
94.,Onward,"$10,720.00",22 Players,1 Tournament
95.,UNO,"$10,000.00",12 Players,1 Tournament
96.,Zombieland VR: Headshot Fever,"$10,000.00",4 Players,1 Tournament
97.,Echo Arena,"$9,440.00",67 Players,6 Tournaments
98.,Xonotic,"$8,945.36",28 Players,18 Tournaments
99.,Quake III Arena,"$8,742.45",36 Players,7 Tournaments
100.,Auto Chess,"$8,400.00",14 Players,30 Tournaments
101.,Age of Mythology,"$8,325.00",43 Players,39 Tournaments
102.,Ultimate Marvel vs. Capcom 3,"$7,876.36",17 Players,5 Tournaments
103.,Guilty Gear XX Accent Core Plus R,"$5,985.23",14 Players,5 Tournaments
104.,Beat Saber,"$5,758.18",25 Players,5 Tournaments
105.,Paladins,"$5,500.00",19 Players,2 Tournaments
106.,Mortal Kombat XL,"$5,000.00",8 Players,1 Tournament
107.,Rezzil Player,"$5,000.00",5 Players,1 Tournament
108.,Them's Fightin' Herds,"$3,998.19",18 Players,25 Tournaments
109.,Nascar Heat 5,"$3,625.00",10 Players,1 Tournament
110.,Under Night In-Birth Exe:Late[cl-r],"$3,513.13",20 Players,3 Tournaments
111.,Rushdown Revolt,"$3,310.09",26 Players,14 Tournaments
112.,Microsoft Excel,"$3,200.00",17 Players,8 Tournaments
113.,Mythgard,"$3,000.00",9 Players,3 Tournaments
114.,Power Rangers: Battle for the Grid,"$2,920.60",14 Players,4 Tournaments
115.,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe,"$2,681.91",9 Players,2 Tournaments
116.,Rocket League Sideswipe,"$2,500.00",1 Player,1 Tournament
117.,Blaston,"$2,428.12",12 Players,6 Tournaments
118.,Tetr.io,"$2,295.27",11 Players,2 Tournaments
119.,Melty Blood: Type Lumina,"$2,004.59",8 Players,1 Tournament
120.,Walkabout Mini Golf,"$2,000.00",7 Players,2 Tournaments
121.,Fantasy Strike,"$1,939.80",9 Players,2 Tournaments
122.,Tetris Effect: Connected,"$1,934.91",12 Players,3 Tournaments
123.,Virtua Fighter 5: Ultimate Showdown,"$1,870.00",9 Players,2 Tournaments
124.,Mario Kart 8 Deluxe,"$1,700.00",20 Players,2 Tournaments
125.,Age of Empires Online,"$1,605.00",11 Players,5 Tournaments
126.,Melty Blood: Actress Again Current Code,"$1,250.00",8 Players,1 Tournament
127.,Super Smash Bros. for Wii U,"$1,190.00",8 Players,1 Tournament
128.,Quake Live,"$1,185.08",8 Players,2 Tournaments
129.,ARMS,"$1,176.50",17 Players,7 Tournaments
130.,Street Fighter Alpha 2,"$1,114.69",8 Players,1 Tournament
131.,Ninja Legends,"$1,000.00",6 Players,1 Tournament
132.,Synth Riders,"$1,000.00",8 Players,2 Tournaments
133.,Puyo Puyo Tetris 2,$896.02,10 Players,2 Tournaments
134.,BlazBlue: Central Fiction,$807.65,7 Players,2 Tournaments
135.,Cave Digger 2,$750.00,4 Players,1 Tournament
136.,Crab Game,$750.00,15 Players,9 Tournaments
137.,Super Smash Bros.,$750.00,13 Players,3 Tournaments
138.,Street Fighter III: 3rd Strike,$717.22,8 Players,3 Tournaments
139.,Windjammers,$699.31,5 Players,3 Tournaments
140.,Dengeki Bunko: Fighting Climax Ignition,$650.00,8 Players,1 Tournament
141.,Super Smash Bros. Brawl,$570.00,8 Players,1 Tournament
142.,DOOMBRINGER,$567.77,8 Players,4 Tournaments
143.,Lemnis Gate,$564.70,5 Players,4 Tournaments
144.,Tatsunoko vs. Capcom: Ultimate All-Stars,$526.29,3 Players,1 Tournament
145.,Killer Instinct (2013),$520.00,8 Players,3 Tournaments
146.,Duck Game,$500.00,3 Players,1 Tournament
147.,Gym Masters VR,$500.00,4 Players,1 Tournament
148.,Jak and Daxter: The Precursur Legacy,$500.00,4 Players,1 Tournament
149.,Pokemon Unite,$500.00,20 Players,1 Tournament
150.,Snapshot VR,$500.00,10 Players,1 Tournament
151.,Void Racer,$460.00,4 Players,1 Tournament
152.,Doom II: Hell on Earth,$428.56,4 Players,2 Tournaments
153.,Mobile Suit Gundam: Extreme Vs Maxi Boost ON,$420.00,12 Players,2 Tournaments
154.,Artifact Foundry,$400.00,2 Players,4 Tournaments
155.,Audio Trip,$400.00,3 Players,1 Tournament
156.,Rivals of Aether,$400.00,7 Players,3 Tournaments
157.,Quake 4,$360.76,3 Players,2 Tournaments
158.,Dead or Alive 6,$310.00,6 Players,2 Tournaments
159.,Lethal League Blaze,$300.00,3 Players,1 Tournament
160.,Slap City,$300.00,3 Players,1 Tournament
161.,QuakeWorld,$299.97,4 Players,2 Tournaments
162.,Reflex,$299.97,3 Players,2 Tournaments
163.,F1 2020,$288.00,3 Players,1 Tournament
164.,Samurai Shodown (2019),$260.00,3 Players,1 Tournament
165.,Super Street Fighter II Turbo,$250.00,3 Players,1 Tournament
166.,Ultra Street Fighter IV,$250.00,3 Players,1 Tournament
167.,Quake II,$246.48,3 Players,2 Tournaments
168.,Guilty Gear Xrd REV 2,$218.36,5 Players,2 Tournaments
169.,Artifact Classic,$210.00,4 Players,3 Tournaments
170.,BlazBlue: Cross Tag Battle,$210.00,3 Players,1 Tournament
171.,Pokkén Tournament,$200.00,3 Players,1 Tournament
172.,Project Plus,$175.00,3 Players,1 Tournament
173.,Digimon Rumble Arena,$130.00,3 Players,1 Tournament
174.,Maiden & Spell,$125.00,3 Players,1 Tournament
175.,Pocket Rumble,$125.00,4 Players,1 Tournament
176.,Acceleration of SUGURI 2,$100.00,3 Players,1 Tournament
177.,Chex Quest,$100.00,2 Players,1 Tournament
178.,Koihime Enbu,$100.00,3 Players,1 Tournament
179.,Mighty Fight Federation,$100.00,3 Players,1 Tournament
180.,Panel Attack,$100.00,3 Players,1 Tournament
181.,Punch Planet,$100.00,3 Players,1 Tournament
182.,Red Earth,$100.00,3 Players,1 Tournament
183.,Schwarzerblitz,$100.00,3 Players,1 Tournament
184.,SLAYERS FOR HIRE,$100.00,3 Players,1 Tournament
185.,Speedrunners,$100.00,3 Players,1 Tournament
186.,Toribash,$100.00,3 Players,1 Tournament
187.,Tough Love Arena,$100.00,3 Players,1 Tournament
188.,HYPERFIGHT,$90.00,3 Players,1 Tournament
189.,Fight of Animals,$50.00,3 Players,1 Tournament
190.,Jstris,$50.00,8 Players,1 Tournament
191.,Twinkle Star Sprites,$50.00,3 Players,1 Tournament
192.,Umineko: Golden Fantasia,$50.00,3 Players,1 Tournament
193.,JoJo's Bizarre Adventure: Heritage for the Future,$40.00,3 Players,1 Tournament
194.,Power Instinct: Matrimelee,$40.00,3 Players,1 Tournament
195.,Samurai Shodown III,$40.00,3 Players,1 Tournament
196.,The Last Blade 2,$40.00,3 Players,1 Tournament
197.,Shrek SuperSlam,$30.00,3 Players,1 Tournament
198.,Def Jam: Fight for NY,$20.00,3 Players,1 Tournament
