rank,country,earning,players,tournaments
70.,Big Buck Hunter Arcade,"$76,200.00",3 Players,1 Tournament
71.,Dead or Alive 6,"$72,206.54",62 Players,18 Tournaments
72.,Artifact Classic,"$70,001.60",201 Players,131 Tournaments
73.,Ring of Elysium,"$70,000.00",9 Players,4 Tournaments
74.,Pokémon VGC,"$66,500.00",29 Players,3 Tournaments
75.,Guns of Boom,"$64,800.00",8 Players,7 Tournaments
76.,Samurai Shodown (2019),"$64,499.91",54 Players,14 Tournaments
77.,Onward,"$63,000.00",22 Players,1 Tournament
78.,BlazBlue: Cross Tag Battle,"$62,376.70",75 Players,23 Tournaments
79.,Guilty Gear Xrd REV 2,"$61,006.37",73 Players,25 Tournaments
80.,TrackMania 2: Stadium,"$55,760.30",123 Players,85 Tournaments
81.,Age of Empires,"$55,286.00",74 Players,33 Tournaments
82.,Stardew Valley,"$54,250.00",56 Players,2 Tournaments
83.,RaceRoom Racing Experience,"$53,160.00",54 Players,8 Tournaments
84.,Asphalt 9: Legends,"$51,520.00",5 Players,2 Tournaments
85.,Borderlands 3,"$50,000.00",16 Players,1 Tournament
86.,Halo: Reach,"$50,000.00",16 Players,1 Tournament
87.,Splitgate: Arena Warfare,"$50,000.00",64 Players,2 Tournaments
88.,WWE 2K20,"$50,000.00",20 Players,2 Tournaments
89.,Echo Combat,"$46,800.00",16 Players,1 Tournament
90.,BlazBlue: Central Fiction,"$39,752.85",35 Players,8 Tournaments
91.,Team Fortress 2,"$39,518.63",292 Players,14 Tournaments
92.,Echo Arena,"$38,700.00",12 Players,1 Tournament
93.,Under Night In-Birth EXE: Late[st],"$32,610.17",69 Players,18 Tournaments
94.,Project Cars 2,"$32,400.00",32 Players,20 Tournaments
95.,King of Fighters XIV,"$32,365.70",29 Players,10 Tournaments
96.,Space Junkies,"$30,120.00",32 Players,3 Tournaments
97.,Mad Skills Motocross 2,"$30,000.00",12 Players,1 Tournament
98.,The Division 2,"$27,250.00",40 Players,2 Tournaments
99.,Gwent,"$25,000.00",8 Players,1 Tournament
100.,Dota Underlords,"$22,635.68",56 Players,29 Tournaments
101.,NHL 19,"$19,700.00",6 Players,6 Tournaments
102.,Sekiro: Shadows Die Twice,"$19,596.00",20 Players,1 Tournament
103.,osu!,"$18,944.26",101 Players,11 Tournaments
104.,Mordhau,"$16,623.00",40 Players,3 Tournaments
105.,Dead By Daylight,"$15,000.00",15 Players,3 Tournaments
106.,Street Fighter V,"$15,000.00",8 Players,1 Tournament
107.,Gran Turismo Sport,"$14,100.00",19 Players,3 Tournaments
108.,Lichess,"$13,600.00",38 Players,23 Tournaments
109.,Tetris,"$10,075.00",16 Players,2 Tournaments
110.,Age of Empires III,"$9,335.00",30 Players,33 Tournaments
111.,Pokkén Tournament DX,"$8,218.57",26 Players,10 Tournaments
112.,Project M,"$8,117.61",43 Players,13 Tournaments
113.,King of Fighters 98,"$7,945.57",7 Players,3 Tournaments
114.,Million Arthur: Arcana Blood,"$7,530.00",9 Players,3 Tournaments
115.,Skullgirls 2nd Encore,"$6,110.00",10 Players,3 Tournaments
116.,Super Smash Bros. for Wii U,"$5,840.00",12 Players,2 Tournaments
117.,Super Smash Bros.,"$4,662.20",25 Players,4 Tournaments
118.,Mystery Game Tournament,"$4,035.00",26 Players,3 Tournaments
119.,Black Squad,"$4,010.43",20 Players,2 Tournaments
120.,Street Fighter III: 3rd Strike,"$3,455.42",23 Players,6 Tournaments
121.,Rivals of Aether,"$3,435.00",15 Players,5 Tournaments
122.,Wolfenstein: Enemy Territory,"$3,305.09",18 Players,2 Tournaments
123.,Super Street Fighter II Turbo,"$3,146.51",26 Players,8 Tournaments
124.,Super Smash Bros. Brawl,"$2,706.00",19 Players,4 Tournaments
125.,Vampire Savior,"$2,680.00",13 Players,5 Tournaments
126.,Melty Blood: Actress Again Current Code,"$2,605.00",17 Players,5 Tournaments
127.,Naruto Shippuden: Ultimate Ninja Storm 4,"$2,550.00",7 Players,3 Tournaments
128.,Age of Mythology,"$2,547.00",52 Players,20 Tournaments
129.,ARMS,"$2,470.86",34 Players,14 Tournaments
130.,Windjammers,"$2,466.75",16 Players,4 Tournaments
131.,Lethal League Blaze,"$2,422.50",16 Players,6 Tournaments
132.,Puyo Puyo Champions,"$2,071.80",9 Players,3 Tournaments
133.,Marvel vs. Capcom: Infinite,"$2,010.00",13 Players,5 Tournaments
134.,Ultimate Marvel vs. Capcom 3,"$1,778.47",15 Players,7 Tournaments
135.,Ultra Street Fighter IV,"$1,705.61",15 Players,5 Tournaments
136.,Injustice 2,"$1,610.00",12 Players,4 Tournaments
137.,Killer Instinct (2013),"$1,500.00",11 Players,3 Tournaments
138.,Dengeki Bunko: Fighting Climax Ignition,"$1,395.00",13 Players,4 Tournaments
139.,Sailor Moon S,"$1,315.13",10 Players,6 Tournaments
140.,Guilty Gear XX Accent Core Plus R,"$1,220.00",6 Players,3 Tournaments
141.,Doom II: Hell on Earth,"$1,200.00",1 Player,1 Tournament
142.,Quake II,"$1,200.00",1 Player,1 Tournament
143.,QuakeWorld,"$1,200.00",1 Player,1 Tournament
144.,Power Rangers: Battle for the Grid,"$1,150.00",7 Players,3 Tournaments
145.,Counter-Strike: Source,"$1,000.00",3 Players,1 Tournament
146.,Virtua Fighter 5: Ultimate Showdown,"$1,000.00",5 Players,1 Tournament
147.,Warparty,"$1,000.00",4 Players,1 Tournament
148.,Puyo Puyo Tetris,$911.08,14 Players,4 Tournaments
149.,Teenage Mutant Ninja Turtles: Tournament Fighters,$820.00,7 Players,2 Tournaments
150.,Street Fighter Alpha 2,$800.00,8 Players,4 Tournaments
151.,Capcom vs. SNK 2,$790.00,7 Players,3 Tournaments
152.,Soul Calibur II,$780.00,8 Players,3 Tournaments
153.,Kill la Kill the Game: IF,$700.00,6 Players,2 Tournaments
154.,Company of Heroes 2,$605.00,3 Players,4 Tournaments
155.,Koihime Enbu,$585.00,6 Players,2 Tournaments
156.,Persona 4 Arena Ultimax,$560.00,6 Players,2 Tournaments
157.,Mortal Kombat X,$480.00,3 Players,1 Tournament
158.,Tatsunoko vs. Capcom: Ultimate All-Stars,$470.00,5 Players,2 Tournaments
159.,Marvel vs. Capcom 2,$420.00,3 Players,1 Tournament
160.,Fighting EX Layer,$372.96,6 Players,2 Tournaments
161.,TrackMania 2: Canyon,$337.68,3 Players,1 Tournament
162.,Ultra Fight Da! Kyanta 2,$320.00,3 Players,1 Tournament
163.,Mario Kart 8 Deluxe,$279.44,4 Players,2 Tournaments
164.,Samurai Shodown V Special,$251.40,6 Players,2 Tournaments
165.,Street Fighter X Tekken,$250.00,3 Players,1 Tournament
166.,Garou: Mark of the Wolves,$225.00,3 Players,1 Tournament
167.,GRID (2019),$218.75,3 Players,1 Tournament
168.,ShootMania Storm,$210.60,12 Players,1 Tournament
169.,Acceleration of SUGURI 2,$210.00,3 Players,1 Tournament
170.,Tekken 5: Dark Resurrection,$210.00,4 Players,1 Tournament
171.,Fighter's History Dynamite,$195.00,3 Players,1 Tournament
172.,Street Fighter EX2 Plus,$190.00,3 Players,1 Tournament
173.,Them's Fightin' Herds,$190.00,3 Players,1 Tournament
174.,Catherine: Full Body,$185.00,3 Players,1 Tournament
175.,Catherine,$180.00,3 Players,1 Tournament
176.,Project Justice,$165.00,3 Players,1 Tournament
177.,Virtua Fighter 5 Final Showdown,$160.00,4 Players,1 Tournament
178.,Age of Empires Online,$154.00,4 Players,2 Tournaments
179.,Nitroplus Blasterz: Heroines Infinite Duel,$150.00,3 Players,1 Tournament
180.,Hokuto no Ken,$145.00,3 Players,1 Tournament
181.,Mortal Kombat XL,$140.00,2 Players,1 Tournament
182.,Arcana Heart 3: Love Max Six Stars!!!!!,$110.00,3 Players,1 Tournament
183.,WarCraft III: Reforged,$106.13,3 Players,1 Tournament
184.,Umineko: Golden Fantasia,$90.00,3 Players,1 Tournament
185.,Aquapazza: Aquaplus Dream Match,$85.00,3 Players,1 Tournament
186.,Virtua Fighter 5,$80.00,1 Player,1 Tournament
187.,Shovel Knight Showdown,$60.00,3 Players,1 Tournament
188.,Mario Tennis Aces,$51.30,3 Players,1 Tournament
189.,Street Fighter Alpha 3,$40.00,1 Player,1 Tournament
190.,Hand of the Gods,$34.20,1 Player,1 Tournament
191.,Guilty Gear,$32.00,3 Players,1 Tournament
192.,Xonotic,$22.82,15 Players,2 Tournaments
193.,Yu-Gi-Oh! Duel Links,$20.00,1 Player,1 Tournament
