rank,country,earning,players,tournaments
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,84.,Poland,"$5,303.33",4 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,85.,South Africa,"$4,483.33",5 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,86.,Zimbabwe,"$4,260.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,87.,Austria,"$3,845.00",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,88.,North Macedonia,"$3,700.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,89.,Hong Kong,"$3,600.00",6 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,90.,Latvia,"$3,494.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,91.,Tajikistan,"$3,475.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,92.,Portugal,"$3,273.66",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,93.,Panama,"$3,100.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,94.,"Moldova, Republic of","$2,966.67",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,95.,Armenia,"$2,200.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,96.,Lao People's Democratic Republic,"$2,200.00",10 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,97.,Costa Rica,"$2,166.67",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,98.,Mozambique,"$1,920.00",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,99.,Sri Lanka,"$1,916.67",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,100.,Jamaica,"$1,800.00",2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,101.,Trinidad and Tobago,"$1,625.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,102.,Guatemala,"$1,500.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,103.,Angola,"$1,200.00",3 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,104.,Mauritius,"$1,000.00",1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,105.,Tunisia,$925.00,1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,106.,Luxembourg,$750.00,1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,107.,Czech Republic,$500.00,2 Players
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,108.,Belize,$250.00,1 Player
PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,109.,Ecuador,$100.00,1 Player
